flight_id	x	y	z	t	v	heading	ver_v
81	52000.20358	-34156.08331	2665.036302	15.73835846	295.0356593	299.6110791	-1728
81	50513.16391	-33295.92267	2576.497556	15.88274707	295.0391507	301.2836212	-1727.060454
81	49698.02779	-32805.73588	2523.793162	16.02713568	295.6955612	303.3715907	-1982.442391
81	48367.1411	-31922.54026	2437.776742	16.17152429	297.3645069	308.9947276	-1973.512277
81	46987.00922	-30659.96487	2333.655286	16.3159129	299.1942484	320.3935874	-2048
81	46465.27297	-29964.33204	2293.372346	16.46030151	298.8132738	325.7113545	-1394.589907
81	45687.44178	-28699.87499	2240.098889	16.60469012	295.6868328	331.8150563	-384
81	44942.22588	-27223.98012	2202.454352	16.74907873	289.7215952	334.5802512	-564.0179672
81	44518.77367	-26328.93371	2185.922686	16.89346734	285.9768452	334.6997	-337.2568047
81	43970.85793	-25166.71459	2168.363551	17.03785595	281.5508409	334.6465342	-832
81	43272.49701	-23688.02571	2153.327829	17.18224456	276.9950895	334.6013141	-40.55126233
81	42924.06665	-22952.26764	2147.701374	17.32663317	274.8581903	334.5775372	0
81	42186.32417	-21396.27513	2142.14939	17.47102178	270.3154758	334.5237311	-62.98774327
81	41791.89786	-20565.18243	2142.911259	17.61541039	268.1291891	334.5054654	64
81	41484.5906	-19917.68399	2142.911585	17.75979899	266.4514135	334.5187358	0
81	40916.24972	-18720.79673	2142.911585	17.9041876	263.122352	334.5455209	64
81	40330.25057	-17483.90042	2142.911585	18.04857621	259.8815359	334.5848018	-55.49265481
81	39880.81736	-16533.2797	2143.537334	18.19296482	257.4445813	334.6547983	0
81	39315.60512	-15332.4389	2144.287136	18.33735343	254.2977277	334.7810899	0
81	38805.22226	-14240.77545	2146.105712	18.48174204	251.9564796	334.9125897	0
81	38455.18251	-13487.3704	2147.322154	18.62613065	250.7348653	335.0364258	0
81	37956.44046	-12406.50088	2148.831732	18.77051926	249.5534624	335.1907396	0
81	37343.75171	-11071.05335	2149.390244	18.91490787	248.7279368	335.343355	0
81	37162.9608	-10674.93296	2149.390244	19.05929648	248.6802005	335.3564303	-51.09756334
81	36463.12896	-9187.368126	2149.390244	19.20368509	248.0938911	332.6414025	0
81	35906.71435	-8159.116397	2149.390244	19.3480737	247.3661682	328.5130429	0
81	35595.53763	-7653.607333	2149.390244	19.49246231	247.0497144	326.3258204	-62.96393662
81	34951.37368	-6712.078544	2149.390244	19.63685092	246.3005838	321.8085342	0
81	34208.30135	-5776.34574	2149.390244	19.78123953	245.4192869	316.8797627	-43.76130577
81	33743.61905	-5239.156509	2149.390244	19.92562814	244.8669925	314.0353398	0
81	32508.08477	-4107.42446	2149.390244	20.07001675	243.5995649	308.2348176	0
81	31537.74201	-3355.406538	2149.390244	20.21440536	243.2430027	307.0635475	0
81	30826.60337	-2814.710144	2149.390244	20.35879397	243.2293426	307.0863876	38.89703465
81	30005.24638	-2189.096403	2149.367906	20.50318258	243.180935	307.1690535	-45.67330585
81	29237.83845	-1604.549344	2147.902353	20.64757119	243.1271451	307.259766	0.248652418
81	28622.80201	-1134.965206	2144.981588	20.7919598	243.1266877	307.3237081	61.06255349
81	27968.40942	-634.8891626	2139.021473	20.93634841	243.0530197	307.4040436	0
81	26929.13174	162.0346872	2123.642127	21.08073702	242.0070817	307.4839866	-774.5747278
81	25889.32069	962.2266728	2097.421629	21.22512563	239.6240252	307.591488	-817.4610126
81	25048.84265	1612.322823	2064.869596	21.36951424	235.8125398	307.7158903	-868.8312025
81	24109.57487	2342.765145	2026.65377	21.51390285	230.4769493	307.8723142	-679.886836
81	23340.50511	2943.690067	1996.017372	21.65829146	225.8796375	308.1055054	-832
81	22538.56266	3578.844289	1964.499762	21.80268007	221.1785078	308.5103934	-723.0452585
81	21663.17655	4280.4538	1928.81871	21.94706868	216.4246767	308.9541306	-704
81	21078.28115	4756.286837	1901.848735	22.09145729	213.5996108	309.2429204	-728.9434927
81	20345.18498	5359.730634	1866.257747	22.2358459	210.149383	309.5787337	-1024
81	19741.91968	5860.886247	1836.6903	22.38023451	207.5985275	309.7608625	-896
81	19009.56838	6473.033105	1795.424374	22.52462312	204.6952791	309.7511713	-896
81	18028.60157	7291.710315	1738.629205	22.66901173	201.1999252	309.7583899	-1024
81	17427.57942	7793.682752	1700.550105	22.81340034	199.6267168	309.736201	-1024
81	16994.11942	8155.807336	1669.486502	22.95778894	198.7956097	309.6781627	-1118.954939
81	16283.09615	8747.711253	1618.320158	23.10217755	198.0386045	309.6208078	-1280
81	15315.21808	9549.46051	1545.654003	23.24656616	197.97984	309.507395	-1216
81	14734.7327	10029.88458	1502.793571	23.39095477	198.0490767	309.4988219	-1124.090528
81	14360.96338	10339.14372	1475.554145	23.53534338	198.0086604	309.5193211	-1152
81	13506.81588	11045.74812	1412.875154	23.67973199	197.6978267	309.559391	-1152
81	12615.38334	11784.72744	1351.415459	23.8241206	197.0893016	309.6002529	-1152
81	12224.6339	12109.03019	1323.995325	23.96850921	196.8097328	309.5984699	-1024
81	11483.92076	12722.39424	1273.751494	24.11289782	196.0925028	309.5691276	-1152
81	10477.88031	13554.71641	1206.64471	24.25728643	194.1836821	309.4149457	-1085.873542
81	10144.46269	13830.53632	1175.375287	24.40167504	193.1243849	309.2994116	-896
81	9556.459006	14312.71147	1135.054773	24.54606365	191.740613	309.1410223	-810.9716343
81	9233.059942	14576.51621	1114.867317	24.69045226	190.9973449	309.0463254	-1024
81	8710.787796	15001.2149	1080.54986	24.83484087	189.882794	308.8687085	-1082.417019
81	7505.785405	15970.77567	1013.660287	24.97922948	188.2208685	308.4720721	-1152
81	6520.73523	16776.16561	986.7758743	25.12361809	188.3502674	310.7390739	-768
81	5801.723622	17455.31087	973.7090514	25.2680067	188.6994857	314.6958099	-116.9557677
81	5524.645163	17772.12345	969.5822054	25.41239531	188.8460251	316.3498132	-19.84402696
81	4824.273974	18688.75855	961.6516006	25.55678392	189.3172695	320.3705182	169.633971
81	4395.522611	19277.51474	959.0515586	25.70117253	189.6245819	322.8046152	-143.6595069
81	3776.724039	20182.81183	955.4051142	25.84556114	190.1032681	326.5961609	64
81	3523.689254	20565.9849	953.5933146	25.98994975	190.2675295	328.1786524	45.49564766
81	3458.10075	20667.93294	953.1063672	26.13433836	190.3073892	328.6167479	4.563510972
81	3195.90952	21119.88841	950.492715	26.27872697	190.5202222	330.5154231	0
81	2763.390393	21956.53017	943.7397961	26.42311558	190.7504762	333.2821499	-292.7684953
81	2154.657175	23197.21983	929.388207	26.56750419	189.9745316	331.5792444	-540.2603865
81	1642.511978	24153.98809	912.2491068	26.7118928	188.9989241	325.9382274	-576
81	1194.144666	24816.5703	890.5651887	26.85628141	187.5892824	316.9753329	-450.7764387
81	640.0366501	25396.18639	867.9310035	27.00067002	185.5142738	304.2543068	-512
81	-90.14699584	25835.72918	845.5646676	27.14505863	183.2967096	287.9010536	-493.7277833
81	-759.4221601	25988.04487	827.0989439	27.28944724	181.913574	275.7848156	-544.0677593
81	-1559.840832	26031.27916	804.4389886	27.43383585	180.3933526	264.9247981	-574.5880827
81	-2562.890012	25915.01143	778.2868754	27.57822446	179.6322269	257.7089437	-621.9764324
81	-3329.221199	25726.24499	754.8398254	27.72261307	178.8012118	252.0007043	-527.1291767
81	-3907.033415	25520.52509	735.0355428	27.86700168	178.0189606	246.3606107	-459.2275903
81	-4562.110675	25196.66384	713.187704	28.01139028	177.0233605	238.8538415	-345.3520934
81	-5222.790289	24740.65949	690.3061135	28.15577889	175.7903331	229.4435505	-389.437277
81	-5725.487228	24257.06504	669.1830102	28.3001675	174.3433812	219.0651775	-511.6432411
81	-6097.726139	23791.30202	651.9243224	28.44455611	173.4564686	211.2148802	-512
81	-6628.170378	22808.42266	621.5716618	28.58894472	171.5568669	198.5682374	-452.8304348
81	-6810.809068	22186.00888	602.8963415	28.73333333	170.412895	191.36221	-576
82	-235257.9731	-96781.1276	5992.759146	0	453.46351	63.722105	-2112
82	-233352.8667	-95822.77812	5896.507189	0.159296482	449.3683253	63.08485589	-2147.4836
82	-231086.0487	-94627.90289	5784.089957	0.318592965	444.5053814	61.32128282	-1984
82	-229383.7719	-93646.44916	5688.141896	0.477889447	440.1395568	59.5031637	-1984
82	-227959.2313	-92773.25573	5612.684604	0.63718593	436.6692155	58.36539662	-2048
82	-225942.3063	-91496.81512	5501.794983	0.796482412	431.6444108	57.49128555	-1984
82	-223951.7177	-90219.85403	5404.251432	0.955778894	427.3382058	57.44335342	-2048
82	-222313.7592	-89170.39575	5309.78462	1.115075377	423.4281264	57.51510006	-2111.809653
82	-220616.1256	-88086.20211	5214.492533	1.274371859	419.7599398	57.58048494	-2112
82	-218720.7824	-86875.86563	5100.049868	1.433668342	415.5476656	57.54440888	-2112
82	-217095.6557	-85834.27487	5001.88581	1.592964824	412.369672	57.46351526	-2147.4836
82	-215426.0114	-84763.65894	4903.334854	1.752261307	409.5894594	57.50841236	-2048
82	-213838.8497	-83750.04472	4806.981651	1.911557789	406.9726186	57.60163319	-2048
82	-211835.3837	-82475.01036	4693.259083	2.070854271	403.5080346	57.69200984	-2117.594546
82	-210475.7594	-81610.59467	4628.896856	2.230150754	400.8541763	57.70076107	-1791.514556
82	-208717.1607	-80491.42247	4566.156728	2.389447236	398.6408333	57.70304208	-980.7697942
82	-206813.1445	-79280.90354	4530.952937	2.548743719	398.291616	57.69634959	-450.1471175
82	-205527.6498	-78464.21017	4519.983428	2.708040201	399.1388137	57.70843573	-182.6256547
82	-204041.6491	-77520.57161	4513.31867	2.867336683	400.217456	57.71744412	-62.62067596
82	-201844.6111	-76126.91305	4511.814024	3.026633166	401.3838529	57.76417631	64
82	-200364.1521	-75188.30049	4511.814024	3.185929648	401.3223079	57.75863974	0
82	-198675.9783	-74116.83478	4512.195122	3.345226131	401.1018439	57.7387286	0
82	-196847.4595	-72955.84572	4512.195122	3.504522613	400.8505609	57.75918958	60.78524336
82	-195221.3038	-71924.26887	4512.195122	3.663819095	400.5031679	57.76030955	63.65968069
82	-194125.9695	-71230.02338	4512.195122	3.823115578	400.2157577	57.7636926	0
82	-192244.6609	-70037.32333	4512.195122	3.98241206	399.8366803	57.77645367	0
82	-190126.9018	-68696.88373	4512.195122	4.141708543	399.2293633	57.811228	0
82	-187941.4675	-67315.36698	4512.195122	4.301005025	398.6653965	57.83289233	0
82	-187065.4087	-66761.91052	4512.195122	4.460301508	398.389299	57.83390822	63.4165029
82	-186601.49	-66468.75369	4512.195122	4.61959799	398.2451399	57.83444616	1.023871304
82	-184960.0172	-65432.04601	4512.195122	4.778894472	397.882471	57.84956997	0
82	-182570.6025	-63922.85571	4511.904112	4.938190955	397.6146623	57.85447399	0
82	-181147.9156	-63024.5065	4510.149263	5.097487437	397.46339	57.85941	0
82	-179037.4745	-61692.08072	4497.070799	5.25678392	397.4743	57.84336	-13.54129756
82	-177779.8481	-60897.67773	4485.22895	5.416080402	397.4743	57.84336	-318.9948044
82	-176755.9712	-60250.86375	4472.170239	5.575376884	397.603113	57.83911855	-767.0778147
82	-174757.4818	-58988.66542	4438.01404	5.734673367	397.76086	57.81825	-832.3019791
82	-172337.8174	-57460.74434	4388.784059	5.893969849	398.0013784	57.83998315	-832
82	-170960.0213	-56591.08295	4357.943021	6.053266332	398.4847304	57.85773194	-768
82	-169135.077	-55440.45719	4315.957876	6.212562814	399.0004629	57.91945008	-832
82	-167479.9307	-54399.14591	4274.748602	6.371859296	399.1365711	57.99006396	-913.5291041
82	-165949.4734	-53438.73542	4235.922124	6.531155779	398.7406011	58.04133478	-832
82	-163953.3567	-52187.3963	4187.022733	6.690452261	397.3145299	58.04486272	-832
82	-162672.7132	-51384.48126	4153.280271	6.849748744	395.3794428	58.02829441	-768
82	-161335.0194	-50545.17561	4111.485617	7.009045226	391.145652	58.03556149	-1152
82	-159489.809	-49386.13476	4051.511257	7.168341709	381.1112934	58.02302487	-1024
82	-158085.8388	-48503.89514	4003.528225	7.327638191	370.6875731	58.02575881	-896
82	-156230.1609	-47338.36264	3935.480497	7.486934673	356.1757094	58.01772117	-1179.801215
82	-154693.0185	-46373.21507	3863.61007	7.646231156	345.7665376	58.0493864	-1463.662157
82	-153384.6077	-45553.32656	3784.067058	7.805527638	338.6815195	58.08906391	-1877.226131
82	-152098.0638	-44747.6436	3695.987202	7.964824121	333.4096805	58.12613068	-2112
82	-150687.5401	-43866.00294	3592.198236	8.124120603	329.1294903	58.15105424	-2147.4836
82	-149235.1695	-42958.92158	3480.489218	8.283417085	326.8827715	58.12831021	-2147.4836
82	-147839.5058	-42086.818	3372.686835	8.442713568	326.7242527	58.13096697	-2147.4836
82	-146469.9898	-41231.12541	3284.652546	8.60201005	325.3869387	58.13206613	-1320.208841
82	-145251.0259	-40467.76559	3220.118611	8.761306533	322.0418509	58.08696954	-1088
82	-143779.1616	-39544.88606	3155.731047	8.920603015	317.0789528	58.06553069	-1364.781995
82	-142472.9581	-38727.54451	3098.050053	9.079899497	313.7711214	58.17047267	-1280
82	-141214.8846	-37944.48504	3048.053744	9.23919598	311.1339999	58.31140183	-1152
82	-139642.4007	-36968.66864	3008.099352	9.398492462	309.1309345	58.338362	-473.6715729
82	-138667.0082	-36362.6988	2996.195321	9.557788945	308.8305703	58.25948402	-183.1497164
82	-137038.6539	-35346.83725	2989.137232	9.717085427	309.1206804	58.15592466	-64
82	-135993.5516	-34693.54095	2987.804878	9.87638191	309.472925	58.140845	0
82	-135009.7327	-34078.99627	2987.804878	10.03567839	309.4244679	58.13526696	0
82	-133514.8473	-33144.84829	2987.804878	10.19497487	309.0015418	58.16540023	48.08224172
82	-131921.9174	-32150.89602	2987.804878	10.35427136	308.322366	58.2048705	64
82	-130739.5905	-31413.98529	2987.804878	10.51356784	307.6021899	58.21137537	-41.90338331
82	-129618.7964	-30715.46057	2987.804878	10.67286432	307.0943858	58.23093162	0
82	-128206.5759	-29835.97762	2987.804878	10.8321608	306.531178	58.24511366	0
82	-127145.9928	-29175.4829	2987.804878	10.99145729	306.163343	58.23888673	0
82	-125913.0838	-28407.77469	2987.804878	11.15075377	305.9331329	58.21353571	-0.380876631
82	-124142.196	-27303.74005	2987.804878	11.31005025	306.0655247	58.1852115	-64
82	-123041.3993	-26617.07208	2987.804878	11.46934673	306.2258283	58.20375372	0
82	-122291.7762	-26149.55625	2987.804878	11.62864322	306.3340265	58.21626895	0
82	-120632.7977	-25116.49443	2987.804878	11.7879397	306.6017856	58.2472047	0
82	-118906.2487	-24043.41245	2987.804878	11.94723618	307.0705203	58.30144917	0
82	-118262.5447	-23644.08803	2987.804878	12.10653266	307.3528353	58.32613194	0
82	-116872.0424	-22782.65897	2987.804878	12.26582915	307.8640294	58.33302442	0
82	-115558.546	-21969.18703	2987.804878	12.42512563	308.1312692	58.33584593	0
82	-114074.5495	-21050.35823	2987.804878	12.58442211	308.1164688	58.37130891	0
82	-112779.8866	-20249.97082	2987.804878	12.74371859	307.8470272	58.40007242	0
82	-111712.1997	-19589.54682	2987.804878	12.90301508	307.5952525	58.42235912	0
82	-110125.8952	-18608.78191	2987.804878	13.06231156	307.556825	58.433965	0
82	-108977.7307	-17899.04963	2987.804878	13.22160804	307.8421618	58.42133361	0
82	-107643.9926	-17073.53184	2987.804878	13.38090452	308.1716635	58.40657635	0
82	-106615.2553	-16436.4717	2987.804878	13.54020101	308.5563092	58.41032474	23.64483817
82	-105120.3888	-15510.69485	2987.804878	13.69949749	309.2076044	58.39838096	0
82	-103979.7034	-14804.43027	2987.804878	13.85879397	309.5449203	58.4102196	0
82	-102322.2621	-13778.10567	2987.804878	14.01809045	309.5539563	58.43352227	0
82	-101222.8128	-13098.5529	2987.804878	14.17738693	309.3473134	58.44915501	0
82	-100163.4858	-12444.55238	2987.804878	14.33668342	309.0323081	58.47975928	0
82	-98909.5005	-11670.88269	2987.804878	14.4959799	308.8099799	58.46798664	0
82	-97267.09742	-10658.18216	2987.804878	14.65527638	308.6309151	58.44718361	0
82	-95686.30977	-9682.770449	2987.804878	14.81457286	309.0663764	58.42780304	0
82	-94629.41367	-9030.478231	2987.804878	14.97386935	309.320558	58.61100586	-57.98925631
82	-93162.12252	-8151.560293	2987.804878	15.13316583	309.4025947	60.41147361	0
82	-92334.92088	-7689.959395	2987.804878	15.29246231	309.2045972	62.458602	0
82	-91100.95722	-7089.341544	2987.804878	15.45175879	308.6128507	66.98829721	-255.6530467
82	-89271.33714	-6446.157075	2987.804878	15.61105528	307.5012515	74.20110956	-128
82	-87900.092	-6154.716502	2987.804878	15.77035176	306.860714	79.45173412	192
82	-86389.16857	-5999.574958	2987.804878	15.92964824	306.1886671	84.2363603	-49.74839324
82	-84676.88495	-5920.868848	2987.804878	16.08894472	305.733165	87.82144398	0
82	-83663.27036	-5898.95831	2987.804878	16.24824121	305.6012699	89.06123527	0
82	-82148.77775	-5881.436707	2987.804878	16.40753769	304.4938643	89.54137478	0
82	-80274.557	-5865.548607	2987.804878	16.56683417	301.4981339	89.66872059	0
82	-79030.43473	-5855.513704	2987.804878	16.72613065	298.6152807	89.67421836	0
82	-77951.41443	-5846.811057	2987.804878	16.88542714	295.5648442	89.67013509	55.10648394
82	-76281.75774	-5832.750768	2987.713322	17.04472362	289.7917581	89.66228167	64
82	-74684.54035	-5819.111449	2985.732819	17.2040201	283.3622822	89.66650623	0
82	-73412.84623	-5808.313875	2982.251368	17.36331658	277.7645467	89.6696719	-54.69618925
82	-72220.41539	-5798.200561	2973.727906	17.52261307	273.1482644	89.68572216	-233.6410765
82	-70602.38466	-5786.194832	2946.100217	17.68190955	268.327621	89.77751065	-636.3275841
82	-69416.90679	-5779.523352	2910.395852	17.84120603	265.6041722	89.82250445	-1123.176186
82	-68227.63603	-5773.840137	2866.669827	18.00050251	263.6898959	89.83697917	-1152
82	-66767.11484	-5767.89803	2803.377758	18.15979899	262.2434273	89.879875	-1280
82	-65536.44997	-5763.866058	2748.696048	18.31909548	261.8486405	89.87983308	-1280
82	-64389.81276	-5759.939095	2697.436035	18.47839196	261.701045	89.879715	-1408
82	-62754.85135	-5753.430017	2620.738404	18.63768844	261.8033733	89.7765322	-1269.173842
82	-61259.92352	-5742.754512	2555.266639	18.79698492	261.2691562	89.64971206	-1216
82	-60083.43074	-5733.227964	2502.528888	18.95628141	260.8729827	89.64872411	-860.783002
82	-59396.88295	-5727.604693	2471.320436	19.11557789	260.7549022	89.66418339	-1614.104546
82	-57767.99602	-5716.25782	2386.897009	19.27487437	261.256292	89.7438527	-1600
82	-56337.48582	-5709.240805	2308.427946	19.43417085	262.755179	89.83618813	-1536
82	-54945.85515	-5703.890666	2238.838227	19.59346734	263.2010913	89.87687018	-1280
82	-53857.53649	-5700.321018	2187.866286	19.75276382	263.0173398	89.93104284	-1267.907156
82	-52476.06851	-5696.25457	2122.552896	19.9120603	262.6795184	89.94786142	-1369.85708
82	-51026.65689	-5692.93901	2054.445335	20.07135678	262.25913	89.98582892	-1344
82	-49951.9262	-5689.602799	2012.696231	20.23065327	261.0268173	89.9340863	-1280
82	-49155.05918	-5686.667203	1984.62601	20.38994975	259.0855021	89.85110286	-609.6201936
82	-47297.68663	-5676.343119	1930.432842	20.54924623	253.5753914	89.773135	-448
82	-46296.97914	-5670.478174	1904.547522	20.70854271	249.9066143	89.78924884	-900.3843145
82	-44911.74649	-5663.742438	1872.486464	20.8678392	245.8177851	89.83852911	-697.1932907
82	-43099.76513	-5655.3737	1852.462249	21.02713568	240.098812	89.91964088	-112.3813715
82	-42153.37197	-5651.51393	1848.133928	21.18643216	237.0172862	89.92841	-64
82	-41608.14835	-5649.338605	1846.842553	21.34572864	235.2322444	89.92841	-0.487187039
82	-40783.20528	-5646.380879	1845.945532	21.50502513	232.6293296	89.92841	64
82	-38977.29903	-5640.84538	1844.512195	21.66432161	227.2567689	89.95127219	0.905709832
82	-37908.49008	-5639.065229	1844.512195	21.82361809	224.6723317	89.9844799	0
82	-36906.22268	-5638.745202	1843.880224	21.98291457	223.0980286	90	64
82	-36072.24788	-5639.352801	1842.303287	22.14221106	222.05316	90	0
82	-34949.94504	-5640.329792	1837.095427	22.30150754	220.7546518	90	-42.55688869
82	-33711.91101	-5641.606761	1821.235295	22.46080402	219.6406377	90	-402.9959292
82	-32404.68431	-5641.758659	1781.370628	22.6201005	218.1731015	90	-800.5108282
82	-31876.24327	-5641.758659	1756.436563	22.77939698	217.4943444	90	-1216
82	-30672.60729	-5641.758659	1697.16144	22.93869347	216.6337751	90	-1216
82	-29452.8047	-5641.758659	1638.623484	23.09798995	216.4540391	90	-1280
82	-28255.0971	-5641.758659	1585.289649	23.25728643	216.25	90	-896
82	-27198.21359	-5641.758659	1535.477458	23.41658291	216.2002525	90	-1151.995168
82	-26125.16362	-5641.758659	1480.412754	23.5758794	216	90	-1216
82	-24945.36042	-5641.758659	1418.420097	23.73517588	216.1204352	90	-1107.81771
82	-24015.48639	-5641.758659	1370.952023	23.89447236	216.3	90	-1159.771105
82	-23001.82371	-5641.758659	1323.073269	24.05376884	216.0255882	90	-1081.043574
82	-22030.59539	-5641.282401	1285.647137	24.21306533	215.6559802	89.96106669	-832
82	-20660.92032	-5637.203587	1256.337322	24.37236181	212.2837684	89.89	-415.5165159
82	-19735.87851	-5633.638518	1244.735712	24.53165829	208.978456	89.89	-192
82	-19024.21611	-5628.565368	1239.715504	24.69095477	206.7491032	89.48714541	67.28008281
82	-17831.31123	-5539.327785	1235.879165	24.85025126	204.7549755	83.65295857	-64
82	-16576.09964	-5191.96849	1235.137195	25.00954774	204.1459994	70.20326594	-64
82	-15907.12713	-4835.163884	1234.756098	25.16884422	204.5060576	77.6874677	128
82	-15510.65348	-4467.529868	1234.756098	25.3281407	205.6108973	102.9256438	128
82	-15060.00237	-3901.769486	1234.756098	25.48743719	207.262107	135.205103	192
82	-14606.59386	-3043.444134	1234.756098	25.64673367	209.622076	176.0606458	192
82	-14332.17597	-2126.982397	1234.756098	25.80603015	210.7562754	213.3124922	43.58678902
82	-14213.67378	-1242.406598	1234.756098	25.96532663	210.3878725	250.0826304	0
82	-14241.5368	29.36446966	1234.756098	26.12462312	207.6896164	309.4555656	0
82	-14310.14088	849.2792355	1234.756098	26.2839196	205.5058989	353.6088289	0
82	-14437.90779	2109.963637	1234.375	26.44321608	200.6664781	353.6411673	0
82	-14624.1994	3330.971119	1234.375	26.60251256	196.0981911	350.8447963	0
82	-14855.54819	4411.197755	1234.375	26.76180905	192.8048243	348.3192622	0
82	-15012.52873	5025.990559	1234.375	26.92110553	191.5860434	346.8275748	51.05793811
82	-15242.73552	5832.432077	1234.375	27.08040201	190.3449313	345.0365146	64
82	-15548.63744	6789.528158	1234.375	27.23969849	189.1884636	343.0514398	0
82	-15735.85811	7340.879682	1234.375	27.39899497	188.4846699	341.8195736	0
82	-15954.04278	7952.750791	1234.375	27.55829146	187.6710987	340.5281143	0
82	-16470.16678	9297.685327	1234.375	27.71758794	186.3835713	337.6487333	46.61592255
82	-16629.95249	9678.630423	1234.571424	27.87688442	186.1884343	336.938001	0
82	-16971.10566	10468.65915	1234.662654	28.0361809	185.9657319	336.1363708	-21.63638501
82	-17400.98444	11437.13594	1233.993902	28.19547739	185.698758	336.0120218	-64
82	-17777.8285	12284.01893	1233.993902	28.35477387	185.3403322	335.9851931	0
82	-18305.8964	13480.11236	1233.613892	28.51407035	184.6289596	336.6285593	0
82	-18624.7371	14254.53678	1233.612805	28.67336683	184.457369	326.8966959	44.15534222
82	-18952.92396	15175.93381	1231.287823	28.83266332	184.8476607	268.0548084	64
82	-19089.22131	15697.42347	1227.216224	28.9919598	185.0350333	233.8503905	-164.0384419
82	-19247.10679	16673.41939	1213.585919	29.15125628	184.7399793	164.5161761	-394.7810578
82	-19124.87963	17683.35389	1184.087233	29.31055276	183.3610899	83.45040396	-1152
82	-18714.32505	18447.96742	1142.478795	29.46984925	181.2234461	34.30890295	-1023.255117
82	-18186.46517	19115.19391	1099.315627	29.62914573	178.834283	40.42852864	-1024
82	-17504.43957	19881.65638	1050.493475	29.78844221	176.6718204	42.95244058	-832
82	-17035.67566	20357.06436	1018.76034	29.94773869	175.1412949	46.92278873	-832
82	-16336.10251	20917.32061	976.608582	30.10703518	171.6495506	58.80981613	-1046.291844
82	-15595.77936	21222.60824	935.7415715	30.26633166	167.8570247	77.60040408	-896
82	-15005.3988	21270.1381	904.295809	30.42562814	164.7884106	94.64459129	-812.2055781
82	-14159.03169	21052.17811	861.7911014	30.58492462	161.9621048	112.3604265	-832
82	-13481.02851	20722.64898	825.2222926	30.74422111	161.2449978	120.3281993	-719.0055665
82	-12747.35395	20275.4895	780.9865785	30.90351759	161.3488664	121.8365764	-805.046524
82	-11966.79056	19787.68346	738.5933215	31.06281407	161.2041404	121.8962651	-858.476964
82	-11555.13748	19530.28181	714.9113558	31.22211055	160.7404997	121.9201876	-832
82	-10826.17364	19074.05787	675.3386164	31.38140704	159.6269334	121.9004953	-704
82	-10233.03244	18703.56106	642.8760999	31.54070352	158.36959	121.8597902	-704
82	-9240.37741	18058.13042	604.8018293	31.7	156.613765	124.487305	-896
83	-123346.4814	-132663.4744	5992.378049	0	431.593855	21.268165	-2048
83	-122866.8962	-131427.2984	5933.750427	0.107118928	429.0397317	21.30780944	-2048
83	-122356.3817	-130114.4678	5872.656943	0.214237856	426.1362976	21.34636264	-2048
83	-121839.5507	-128788.7805	5814.614397	0.321356784	422.9569682	21.37305163	-1712.851474
83	-121327.8732	-127474.7725	5759.625354	0.428475712	419.3978662	21.34173742	-1549.1408
83	-120840.0488	-126219.7172	5709.043627	0.53559464	415.7243732	21.34489182	-1539.214757
83	-120340.1919	-124936.5972	5658.103809	0.642713568	412.2152442	21.353797	-1600
83	-119900.0987	-123806.935	5612.435923	0.749832496	409.3464152	21.37326203	-1600
83	-119416.4257	-122566.8709	5563.411673	0.856951424	406.8536688	21.3844932	-1600
83	-118898.0278	-121238.4941	5511.672469	0.964070352	404.7309256	21.39757733	-1600
83	-118407.8025	-119981.332	5459.080092	1.07118928	403.0047109	21.40548563	-1664
83	-117962.5576	-118839.1429	5413.175706	1.178308208	401.8441663	21.3718108	-1600
83	-117447.9228	-117515.848	5358.817211	1.285427136	400.821337	21.34356802	-1600
83	-116944.0826	-116216.9792	5307.134002	1.392546064	400.0166394	21.26882549	-1600
83	-116530.2373	-115145.8737	5264.88932	1.499664992	399.3182996	21.2004955	-1536
83	-116054.4155	-113912.4671	5215.423982	1.60678392	398.2190306	21.17337286	-1536
83	-115584.9278	-112695.8397	5165.49302	1.713902848	396.4227774	21.1941881	-1536
83	-115107.5468	-111461.6255	5114.98805	1.821021776	394.2914341	21.27122084	-1536
83	-114647.5073	-110279.2068	5064.968516	1.928140704	392.1982292	21.41308405	-1600
83	-114157.6185	-109030.5209	5015.289728	2.035259631	390.4817682	21.5948109	-1536
83	-113693.5246	-107858.1998	4966.302601	2.142378559	389.2778213	21.74765716	-1536
83	-113234.181	-106705.3871	4917.964307	2.249497487	388.3583416	21.87262551	-1536
83	-112796.384	-105610.2259	4872.495925	2.356616415	387.4714009	21.92565011	-1536
83	-112328.5483	-104441.6904	4822.183446	2.463735343	386.6800537	21.90656625	-1541.24285
83	-111850.4799	-103244.2102	4772.473266	2.570854271	386.3304957	21.84060523	-1536
83	-111360.8612	-102013.49	4722.418294	2.677973199	386.142014	21.77234468	-1536
83	-110907.3566	-100869.4982	4672.75016	2.785092127	386.1832105	21.68450987	-1536
83	-110429.2207	-99658.75815	4624.403676	2.892211055	385.9913509	21.62016489	-1600
83	-110006.8295	-98587.41014	4580.672448	2.999329983	385.6021953	21.56840828	-1600
83	-109559.4822	-97449.08622	4530.88975	3.106448911	384.9348867	21.51372734	-1600
83	-109075.693	-96214.93102	4480.376859	3.213567839	384.2276693	21.46758959	-1536
